 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/63Cu-V.dat

 Ion = Copper       [29] , Mass = 63 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  30.00 MeV   2.064E+01  1.440E-01    4.49 um     3409 A      4327 A   
  32.50 MeV   2.123E+01  1.350E-01    4.69 um     3435 A      4373 A   
  35.00 MeV   2.177E+01  1.272E-01    4.88 um     3459 A      4415 A   
  37.50 MeV   2.225E+01  1.203E-01    5.07 um     3482 A      4453 A   
  40.00 MeV   2.269E+01  1.142E-01    5.26 um     3502 A      4489 A   
  45.00 MeV   2.345E+01  1.038E-01    5.62 um     3559 A      4554 A   
  50.00 MeV   2.408E+01  9.520E-02    5.97 um     3610 A      4612 A   
  55.00 MeV   2.461E+01  8.804E-02    6.31 um     3658 A      4664 A   
  60.00 MeV   2.505E+01  8.196E-02    6.65 um     3702 A      4711 A   
  65.00 MeV   2.542E+01  7.672E-02    6.98 um     3744 A      4756 A   
  70.00 MeV   2.572E+01  7.215E-02    7.30 um     3784 A      4797 A   
  80.00 MeV   2.618E+01  6.457E-02    7.95 um     3912 A      4873 A   
  90.00 MeV   2.646E+01  5.853E-02    8.58 um     4032 A      4941 A   
 100.00 MeV   2.663E+01  5.358E-02    9.21 um     4146 A      5004 A   
 110.00 MeV   2.669E+01  4.946E-02    9.84 um     4255 A      5064 A   
 120.00 MeV   2.667E+01  4.596E-02   10.47 um     4360 A      5120 A   
 130.00 MeV   2.672E+01  4.296E-02   11.09 um     4463 A      5174 A   
 140.00 MeV   2.680E+01  4.034E-02   11.72 um     4562 A      5225 A   
 150.00 MeV   2.670E+01  3.805E-02   12.35 um     4659 A      5275 A   
 160.00 MeV   2.656E+01  3.602E-02   12.97 um     4755 A      5324 A   
 170.00 MeV   2.640E+01  3.421E-02   13.61 um     4850 A      5371 A   
 180.00 MeV   2.622E+01  3.258E-02   14.24 um     4943 A      5417 A   
 200.00 MeV   2.579E+01  2.978E-02   15.53 um     5289 A      5508 A   
 225.00 MeV   2.519E+01  2.692E-02   17.18 um     5800 A      5620 A   
 250.00 MeV   2.455E+01  2.459E-02   18.86 um     6292 A      5730 A   
 275.00 MeV   2.390E+01  2.265E-02   20.59 um     6771 A      5840 A   
 300.00 MeV   2.327E+01  2.101E-02   22.37 um     7242 A      5951 A   
 325.00 MeV   2.265E+01  1.961E-02   24.19 um     7708 A      6063 A   
 350.00 MeV   2.205E+01  1.839E-02   26.07 um     8171 A      6176 A   
 375.00 MeV   2.148E+01  1.732E-02   27.99 um     8632 A      6292 A   
 400.00 MeV   2.094E+01  1.638E-02   29.97 um     9092 A      6410 A   
