 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/60Co-V.dat

 Ion = Cobalt       [27] , Mass = 60 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 60 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  65.00 MeV   2.373E+01  6.450E-02    7.04 um     3670 A      4594 A   
  70.00 MeV   2.396E+01  6.065E-02    7.39 um     3714 A      4635 A   
  80.00 MeV   2.428E+01  5.426E-02    8.08 um     3862 A      4711 A   
  90.00 MeV   2.447E+01  4.916E-02    8.76 um     4000 A      4781 A   
 100.00 MeV   2.456E+01  4.499E-02    9.45 um     4132 A      4846 A   
 110.00 MeV   2.457E+01  4.152E-02   10.13 um     4258 A      4908 A   
 120.00 MeV   2.451E+01  3.857E-02   10.81 um     4380 A      4967 A   
 130.00 MeV   2.465E+01  3.604E-02   11.49 um     4498 A      5023 A   
 140.00 MeV   2.460E+01  3.385E-02   12.17 um     4613 A      5078 A   
 150.00 MeV   2.445E+01  3.192E-02   12.85 um     4725 A      5131 A   
 160.00 MeV   2.429E+01  3.021E-02   13.54 um     4836 A      5182 A   
 170.00 MeV   2.411E+01  2.868E-02   14.23 um     4946 A      5233 A   
 180.00 MeV   2.391E+01  2.732E-02   14.93 um     5055 A      5284 A   
 200.00 MeV   2.345E+01  2.496E-02   16.35 um     5458 A      5383 A   
 225.00 MeV   2.282E+01  2.256E-02   18.16 um     6053 A      5505 A   
 250.00 MeV   2.216E+01  2.060E-02   20.02 um     6624 A      5627 A   
 275.00 MeV   2.151E+01  1.897E-02   21.94 um     7180 A      5750 A   
 300.00 MeV   2.087E+01  1.760E-02   23.92 um     7727 A      5875 A   
 325.00 MeV   2.025E+01  1.642E-02   25.96 um     8268 A      6002 A   
 350.00 MeV   1.966E+01  1.540E-02   28.06 um     8806 A      6132 A   
 375.00 MeV   1.910E+01  1.450E-02   30.22 um     9343 A      6265 A   
 400.00 MeV   1.857E+01  1.371E-02   32.44 um     9879 A      6401 A   
 450.00 MeV   1.760E+01  1.237E-02   37.08 um     1.19 um     6685 A   
 500.00 MeV   1.673E+01  1.128E-02   41.97 um     1.38 um     6985 A   
 550.00 MeV   1.597E+01  1.038E-02   47.10 um     1.56 um     7301 A   
 600.00 MeV   1.530E+01  9.616E-03   52.46 um     1.74 um     7633 A   
 650.00 MeV   1.469E+01  8.964E-03   58.06 um     1.91 um     7982 A   
 700.00 MeV   1.415E+01  8.398E-03   63.87 um     2.09 um     8347 A   
 800.00 MeV   1.323E+01  7.466E-03   76.13 um     2.72 um     9122 A   
