 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 11, 2019 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/5Li-Si.dat

 Ion = Lithium      [3] , Mass = 5 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Lithium      [3] , Mass = 5 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  40.00 MeV   3.736E-01  2.007E-04  269.21 um    10.11 um     5.48 um  
  45.00 MeV   3.414E-01  1.807E-04  329.48 um    13.32 um     6.63 um  
  50.00 MeV   3.147E-01  1.645E-04  395.14 um    16.35 um     7.86 um  
  55.00 MeV   2.923E-01  1.511E-04  466.10 um    19.29 um     9.19 um  
  60.00 MeV   2.732E-01  1.398E-04  542.25 um    22.21 um    10.61 um  
  65.00 MeV   2.567E-01  1.301E-04  623.52 um    25.14 um    12.12 um  
  70.00 MeV   2.422E-01  1.217E-04  709.83 um    28.08 um    13.72 um  
  80.00 MeV   2.182E-01  1.080E-04  897.10 um    38.85 um    17.16 um  
  90.00 MeV   1.989E-01  9.715E-05    1.10 mm    48.88 um    20.93 um  
 100.00 MeV   1.830E-01  8.836E-05    1.33 mm    58.66 um    25.02 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                eV/Angstrom 
  2.3211E+02                keV/micron   
  2.3211E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  4.6637E+01                 eV/(1E15 atoms/cm2)
  2.4390E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
