 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> October 19, 2017 
 ==================================================================

 Disk File Name = /home/nicholas/Code/experimental_scripts/srim_files/62Ni-V.dat

 Ion = Nickel       [28] , Mass = 62 amu

 Density =  5.9600E+00 g/cm3 = 7.0455E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      V     23    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 62 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
 170.00 MeV   2.445E+01  3.161E-02   15.02 um     5820 A      6754 A   
 180.00 MeV   2.431E+01  3.010E-02   15.71 um     5912 A      6800 A   
 200.00 MeV   2.397E+01  2.751E-02   17.09 um     6250 A      6889 A   
 225.00 MeV   2.348E+01  2.486E-02   18.86 um     6754 A      6998 A   
 250.00 MeV   2.295E+01  2.271E-02   20.66 um     7242 A      7106 A   
 275.00 MeV   2.241E+01  2.092E-02   22.51 um     7721 A      7213 A   
 300.00 MeV   2.186E+01  1.940E-02   24.40 um     8192 A      7321 A   
 325.00 MeV   2.132E+01  1.810E-02   26.35 um     8660 A      7429 A   
 350.00 MeV   2.080E+01  1.698E-02   28.34 um     9126 A      7539 A   
 375.00 MeV   2.029E+01  1.599E-02   30.38 um     9591 A      7651 A   
 400.00 MeV   1.980E+01  1.512E-02   32.47 um     1.01 um     7765 A   
 450.00 MeV   1.889E+01  1.364E-02   36.80 um     1.18 um     8001 A   
 500.00 MeV   1.806E+01  1.245E-02   41.34 um     1.35 um     8247 A   
 550.00 MeV   1.731E+01  1.145E-02   46.08 um     1.51 um     8506 A   
 600.00 MeV   1.663E+01  1.061E-02   51.03 um     1.67 um     8777 A   
 650.00 MeV   1.601E+01  9.891E-03   56.17 um     1.82 um     9061 A   
 700.00 MeV   1.545E+01  9.267E-03   61.50 um     1.97 um     9358 A   
 800.00 MeV   1.446E+01  8.240E-03   72.72 um     2.54 um     9992 A   
 900.00 MeV   1.363E+01  7.427E-03   84.66 um     3.06 um     1.07 um  
   1.00 GeV   1.292E+01  6.767E-03   97.30 um     3.55 um     1.14 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.9598E+01                eV/Angstrom 
  5.9598E+02                keV/micron   
  5.9598E+02                MeV/mm       
  1.0000E+00                keV/(ug/cm2) 
  1.0000E+00                MeV/(mg/cm2) 
  1.0000E+03                keV/(mg/cm2) 
  8.4590E+01                 eV/(1E15 atoms/cm2)
  1.1765E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
